time,ppg
27.915,34020
27.92,34106
27.925,34065
27.93,34483
27.935,34354
27.94,34336
27.945,34272
27.95,34271
27.955,34176
27.96,34127
27.965,34048
27.97,33943
27.975,33858
27.98,33762
27.985,33626
27.99,33513
27.995,33422
28.0,33413
28.005,33301
28.01,33232
28.015,33193
28.02,33185
28.025,33181
28.03,33153
28.035,33126
28.04,33194
28.045,33111
28.05,33209
28.055,33294
28.06,33306
28.065,33385
28.07,33394
28.075,33463
28.08,33497
28.085,33533
28.09,33615
28.095,33688
28.1,33628
28.105,33715
28.11,33708
28.115,33785
28.12,33801
28.125,33853
28.13,33875
28.135,33930
28.14,33941
28.145,33859
28.15,33856
28.155,33876
28.16,33801
28.165,33774
28.17,33680
28.175,33728
28.18,33659
28.185,33559
28.19,33486
28.195,33434
28.2,33426
28.205,33327
28.21,33234
28.215,33202
28.22,33182
28.225,33134
28.23,33076
28.235,32974
28.24,32923
28.245,32872
28.25,32836
28.255,32787
28.26,32687
28.265,32657
28.27,32633
28.275,32641
28.28,32567
28.285,32531
28.29,32573
28.295,32568
28.3,32463
28.305,32475
28.31,32508
28.315,32439
28.32,32477
28.325,32382
28.33,32418
28.335,32443
28.34,32469
28.345,32443
28.35,32344
28.355,32343
28.36,32365
28.365,32424
28.37,32418
28.375,32429
28.38,32413
28.385,32365
28.39,32370
28.395,32350
28.4,32412
28.405,32334
28.41,32382
28.415,32388
28.42,32423
28.425,32349
28.43,32391
28.435,32338
28.44,32412
28.445,32360
28.45,32362
28.455,32337
28.46,32349
28.465,32347
28.47,32348
28.475,32412
28.48,32333
28.485,32377
28.49,32398
28.495,32326
28.5,32288
28.505,32383
28.51,32305
28.515,32336
28.52,32361
28.525,32374
28.53,32354
28.535,32337
28.54,32399
28.545,32370
28.55,32432
28.555,32328
28.56,32358
28.565,32359
28.57,32380
28.575,32369
28.58,32361
28.585,32432
28.59,32355
28.595,32378
28.6,32370
28.605,32343
28.61,32395
28.615,32304
28.62,32418
28.625,32326
28.63,32380
28.635,32406
28.64,32398
28.645,32414
28.65,32498
28.655,32567
28.66,32549
28.665,32554
28.67,32568
28.675,32613
28.68,32743
28.685,32797
28.69,32886
28.695,32956
28.7,33055
28.705,33080
28.71,33141
28.715,33237
28.72,33381
28.725,33483
28.73,33600
28.735,33655
28.74,33802
28.745,33913
28.75,33965
28.755,33929
28.76,34078
28.765,34101
28.77,34167
28.775,34451
28.78,34461
28.785,34389
28.79,34365
28.795,34325
28.8,34205
28.805,34143
28.81,34047
28.815,33969
28.82,33846
28.825,33772
28.83,33596
28.835,33567
28.84,33525
28.845,33448
28.85,33327
28.855,33281
28.86,33284
28.865,33254
28.87,33239
28.875,33217
28.88,33222
28.885,33268
28.89,33218
28.895,33231
28.9,33354
28.905,33331
28.91,33430
28.915,33430
28.92,33467
28.925,33616
28.93,33611
28.935,33615
28.94,33708
28.945,33757
28.95,33800
28.955,33852
28.96,33838
28.965,33897
28.97,33944
28.975,33964
28.98,33952
28.985,33919
28.99,33868
28.995,33976
29.0,33860
29.005,33854
29.01,33834
29.015,33808
29.02,33743
29.025,33662
29.03,33633
29.035,33649
29.04,33603
29.045,33440
29.05,33407
29.055,33255
29.06,33261
29.065,33215
29.07,33116
29.075,33132
29.08,33040
29.085,32975
29.09,32807
29.095,32830
29.1,32833
29.105,32747
29.11,32663
29.115,32670
29.12,32714
29.125,32655
29.13,32636
29.135,32588
29.14,32619
29.145,32442
29.15,32484
29.155,32582
29.16,32539
29.165,32499
29.17,32469
29.175,32408
29.18,32452
29.185,32456
29.19,32423
29.195,32502
29.2,32486
29.205,32435
29.21,32475
29.215,32439
29.22,32448
29.225,32419
29.23,32524
29.235,32379
29.24,32426
29.245,32468
29.25,32466
29.255,32369
29.26,32393
29.265,32423
29.27,32396
29.275,32400
29.28,32414
29.285,32417
29.29,32461
29.295,32359
29.3,32458
29.305,32411
29.31,32440
29.315,32405
29.32,32502
29.325,32351
29.33,32459
29.335,32399
29.34,32406
29.345,32465
29.35,32406
29.355,32445
29.36,32465
29.365,32390
29.37,32484
29.375,32456
29.38,32402
29.385,32417
29.39,32383
29.395,32419
29.4,32439
29.405,32444
29.41,32415
29.415,32388
29.42,32383
29.425,32371
29.43,32395
29.435,32426
29.44,32383
29.445,32379
29.45,32365
29.455,32424
29.46,32394
29.465,32344
29.47,32443
29.475,32442
29.48,32405
29.485,32393
29.49,32406
29.495,32376
29.5,32448
29.505,32467
29.51,32459
29.515,32438
29.52,32448
29.525,32471
29.53,32529
29.535,32457
29.54,32509
29.545,32513
29.55,32496
29.555,32592
29.56,32669
29.565,32645
29.57,32781
29.575,32840
29.58,32910
29.585,33028
29.59,33047
29.595,33227
29.6,33259
29.605,33398
29.61,33430
29.615,33628
29.62,33699
29.625,33777
29.63,33853
29.635,33980
29.64,34092
29.645,34121
29.65,34132
29.655,34143
29.66,34467
29.665,34481
29.67,34407
29.675,34408
29.68,34403
29.685,34292
29.69,34208
29.695,34104
29.7,34059
29.705,33960
29.71,33892
29.715,33721
29.72,33617
29.725,33551
29.73,33453
29.735,33429
29.74,33359
29.745,33298
29.75,33293
29.755,33307
29.76,33285
29.765,33234
29.77,33267
29.775,33294
29.78,33332
29.785,33329
29.79,33334
29.795,33437
29.8,33437
29.805,33510
29.81,33567
29.815,33663
29.82,33666
29.825,33740
29.83,33775
29.835,33808
29.84,33901
29.845,33889
29.85,33953
29.855,33970
29.86,33910
29.865,33927
29.87,33875
29.875,33994
29.88,33981
29.885,33932
29.89,33905
29.895,33879
29.9,33828
29.905,33804
29.91,33753
29.915,33667
29.92,33692
29.925,33616
29.93,33501
29.935,33529
29.94,33474
29.945,33365
29.95,33299
29.955,33172
29.96,33120
29.965,33015
29.97,33001
29.975,32997
29.98,32897
29.985,32804
29.99,32879
29.995,32851
30.0,32798
30.005,32655
30.01,32710
30.015,32623
30.02,32623
30.025,32632
30.03,32642
30.035,32548
30.04,32543
30.045,32497
30.05,32531
30.055,32486
30.06,32495
30.065,32533
30.07,32499
30.075,32498
30.08,32499
30.085,32514
30.09,32532
30.095,32437
30.1,32418
30.105,32492
30.11,32497
30.115,32520
30.12,32496
30.125,32529
30.13,32484
30.135,32441
30.14,32499
30.145,32429
30.15,32436
30.155,32474
30.16,32449
30.165,32491
30.17,32443
30.175,32521
30.18,32417
30.185,32479
30.19,32436
30.195,32503
30.2,32430
30.205,32478
30.21,32335
30.215,32422
30.22,32508
30.225,32454
30.23,32449
30.235,32478
30.24,32532
30.245,32405
30.25,32441
30.255,32426
30.26,32468
30.265,32416
30.27,32384
30.275,32385
30.28,32464
30.285,32447
30.29,32470
30.295,32380
30.3,32405
30.305,32417
30.31,32467
30.315,32452
30.32,32430
30.325,32399
30.33,32443
30.335,32419
30.34,32469
30.345,32501
30.35,32444
30.355,32401
30.36,32531
30.365,32472
30.37,32475
30.375,32467
30.38,32480
30.385,32490
30.39,32512
30.395,32468
30.4,32521
30.405,32574
30.41,32618
30.415,32661
30.42,32719
30.425,32693
30.43,32788
30.435,32871
30.44,32947
30.445,33022
30.45,33194
30.455,33208
30.46,33317
30.465,33377
30.47,33607
30.475,33650
30.48,33747
30.485,33825
30.49,33942
30.495,34006
30.5,34130
30.505,34111
30.51,34163
30.515,34182
30.52,34550
30.525,34525
30.53,34516
30.535,34453
30.54,34393
30.545,34301
30.55,34250
30.555,34145
30.56,34045
30.565,33879
30.57,33824
30.575,33722
30.58,33593
30.585,33624
30.59,33556
30.595,33479
30.6,33407
30.605,33397
30.61,33251
30.615,33337
30.62,33208
30.625,33288
30.63,33297
30.635,33331
30.64,33363
30.645,33400
30.65,33389
30.655,33435
30.66,33479
30.665,33565
30.67,33601
30.675,33609
30.68,33754
30.685,33728
30.69,33800
30.695,33835
30.7,33875
30.705,33957
30.71,33940
30.715,33935
30.72,33978
30.725,33972
30.73,33954
30.735,34036
30.74,34030
30.745,33914
30.75,33994
30.755,33968
30.76,33810
30.765,33828
30.77,33751
30.775,33735
30.78,33539
30.785,33606
30.79,33506
30.795,33471
30.8,33421
30.805,33238
30.81,33257
30.815,33196
30.82,33157
30.825,33117
30.83,33048
30.835,32940
30.84,32944
30.845,32844
30.85,32856
30.855,32783
30.86,32747
30.865,32725
30.87,32633
30.875,32652
30.88,32597
30.885,32652
30.89,32646
30.895,32532
30.9,32488
30.905,32565
30.91,32525
30.915,32503
30.92,32611
30.925,32506
30.93,32478
30.935,32499
30.94,32515
30.945,32558
30.95,32508
30.955,32449
30.96,32474
30.965,32556
30.97,32424
30.975,32483
30.98,32526
30.985,32492
30.99,32473
30.995,32447
31.0,32483
31.005,32495
31.01,32483
31.015,32511
31.02,32480
31.025,32518
31.03,32476
31.035,32503
31.04,32457
31.045,32531
31.05,32512
31.055,32491
31.06,32429
31.065,32471
31.07,32357
31.075,32449
31.08,32467
31.085,32429
31.09,32465
31.095,32483
31.1,32523
31.105,32458
31.11,32400
31.115,32371
31.12,32449
31.125,32487
31.13,32494
31.135,32456
31.14,32428
31.145,32426
31.15,32446
31.155,32453
31.16,32471
31.165,32454
31.17,32522
31.175,32455
31.18,32467
31.185,32488
31.19,32485
31.195,32429
31.2,32397
31.205,32412
31.21,32477
31.215,32491
31.22,32491
31.225,32518
31.23,32550
31.235,32492
31.24,32634
31.245,32663
31.25,32626
31.255,32630
31.26,32689
31.265,32680
31.27,32790
31.275,32826
31.28,32926
31.285,32999
31.29,33174
31.295,33163
31.3,33274
31.305,33353
31.31,33532
31.315,33621
31.32,33633
31.325,33755
31.33,33896
31.335,33950
31.34,34065
31.345,34115
31.35,34123
31.355,34184
31.36,34229
31.365,34530
31.37,34517
31.375,34488
31.38,34418
31.385,34406
31.39,34236
31.395,34213
31.4,34086
31.405,34024
31.41,33944
31.415,33841
31.42,33750
31.425,33666
31.43,33579
31.435,33480
31.44,33454
31.445,33412
31.45,33369
31.455,33320
31.46,33303
31.465,33214
31.47,33260
31.475,33296
31.48,33361
31.485,33398
31.49,33396
31.495,33392
31.5,33497
31.505,33565
31.51,33609
31.515,33609
31.52,33648
31.525,33706
31.53,33750
31.535,33872
31.54,33890
31.545,33995
31.55,34009
31.555,34012
31.56,33971
31.565,34032
31.57,34030
31.575,33961
31.58,33956
31.585,33958
31.59,34006
31.595,33915
31.6,33842
31.605,33852
31.61,33821
31.615,33702
31.62,33758
31.625,33601
31.63,33604
31.635,33526
31.64,33409
31.645,33366
31.65,33305
31.655,33228
31.66,33205
31.665,33120
31.67,32997
31.675,33008
31.68,32911
31.685,32895
31.69,32867
31.695,32812
31.7,32814
31.705,32740
31.71,32692
31.715,32741
31.72,32682
31.725,32628
31.73,32612
31.735,32579
31.74,32581
31.745,32529
31.75,32616
31.755,32586
31.76,32451
31.765,32489
31.77,32516
31.775,32488
31.78,32429
31.785,32527
31.79,32454
31.795,32519
31.8,32508
31.805,32544
31.81,32454
31.815,32550
31.82,32437
31.825,32534
31.83,32517
31.835,32493
31.84,32436
31.845,32532
31.85,32502
31.855,32411
31.86,32376
31.865,32445
31.87,32436
31.875,32492
31.88,32470
31.885,32476
31.89,32444
31.895,32496
31.9,32440
31.905,32405
31.91,32372
31.915,32477
31.92,32435
31.925,32393
31.93,32423
31.935,32440
31.94,32478
31.945,32375
31.95,32436
31.955,32477
31.96,32467
31.965,32478
31.97,32520
31.975,32416
31.98,32424
31.985,32485
31.99,32504
31.995,32457
32.0,32432
32.005,32401
32.01,32465
32.015,32455
32.02,32404
32.025,32424
32.03,32408
32.035,32466
32.04,32441
32.045,32494
32.05,32502
32.055,32470
32.06,32509
32.065,32513
32.07,32541
32.075,32484
32.08,32543
32.085,32610
32.09,32594
32.095,32589
32.1,32652
32.105,32773
32.11,32729
32.115,32781
32.12,32905
32.125,32935
32.13,32976
32.135,33066
32.14,33189
32.145,33268
32.15,33450
32.155,33482
32.16,33560
32.165,33687
32.17,33770
32.175,33951
32.18,33963
32.185,34119
32.19,34143
32.195,34240
32.2,34190
32.205,34560
32.21,34442
32.215,34474
32.22,34422
32.225,34434
32.23,34318
32.235,34268
32.24,34130
32.245,34016
32.25,33964
32.255,33918
32.26,33774
32.265,33742
32.27,33589
32.275,33511
32.28,33443
32.285,33389
32.29,33327
32.295,33307
32.3,33262
32.305,33240
32.31,33331
32.315,33314
32.32,33288
32.325,33301
32.33,33298
32.335,33415
32.34,33412
32.345,33555
32.35,33472
32.355,33600
32.36,33685
32.365,33674
32.37,33819
32.375,33830
32.38,33875
32.385,33849
32.39,33954
32.395,33984
32.4,33976
32.405,34054
32.41,34011
32.415,33919
32.42,34009
32.425,34049
32.43,33943
32.435,33966
32.44,33881
32.445,33865
32.45,33720
32.455,33703
32.46,33703
32.465,33634
32.47,33525
32.475,33556
32.48,33478
32.485,33367
32.49,33258
32.495,33289
32.5,33186
32.505,33169
32.51,33124
32.515,33013
32.52,32963
32.525,32948
32.53,32862
32.535,32755
32.54,32808
32.545,32760
32.55,32693
32.555,32702
32.56,32641
32.565,32615
32.57,32637
32.575,32537
32.58,32511
32.585,32549
32.59,32493
32.595,32561
32.6,32492
32.605,32446
32.61,32487
32.615,32414
32.62,32540
32.625,32484
32.63,32505
32.635,32495
32.64,32480
32.645,32432
32.65,32496
32.655,32453
32.66,32435
32.665,32386
32.67,32506
32.675,32448
32.68,32440
32.685,32384
32.69,32487
32.695,32447
32.7,32486
32.705,32447
32.71,32416
32.715,32466
32.72,32387
32.725,32386
32.73,32439
32.735,32468
32.74,32480
32.745,32435
32.75,32433
32.755,32443
32.76,32427
32.765,32415
32.77,32451
32.775,32413
32.78,32423
32.785,32473
32.79,32436
32.795,32408
32.8,32452
32.805,32420
32.81,32449
32.815,32392
32.82,32394
32.825,32369
32.83,32462
32.835,32471
32.84,32462
32.845,32431
32.85,32425
32.855,32409
32.86,32438
32.865,32410
32.87,32380
32.875,32454
32.88,32452
32.885,32441
32.89,32423
32.895,32416
32.9,32439
32.905,32452
32.91,32413
32.915,32452
32.92,32447
32.925,32547
32.93,32484
32.935,32520
32.94,32570
32.945,32651
32.95,32663
32.955,32819
32.96,32848
32.965,32808
32.97,32985
32.975,33078
32.98,33115
32.985,33225
32.99,33336
32.995,33417
33.0,33544
33.005,33665
33.01,33736
33.015,33847
33.02,33893
33.025,34034
33.03,34051
33.035,34166
33.04,34229
33.045,34231
33.05,34474
33.055,34484
33.06,34421
33.065,34394
33.07,34282
33.075,34198
33.08,34147
33.085,34028
33.09,34006
33.095,33891
33.1,33782
33.105,33672
33.11,33585
33.115,33547
33.12,33444
33.125,33381
33.13,33398
33.135,33296
33.14,33254
33.145,33238
33.15,33286
33.155,33226
33.16,33241
33.165,33320
33.17,33352
33.175,33397
33.18,33357
33.185,33450
33.19,33464
33.195,33551
33.2,33532
33.205,33635
33.21,33733
33.215,33750
33.22,33702
33.225,33868
33.23,33883
33.235,33892
33.24,33928
33.245,33935
33.25,34001
33.255,33963
33.26,33904
33.265,33921
33.27,33993
33.275,33950
33.28,33907
33.285,33811
33.29,33815
33.295,33784
33.3,33696
33.305,33662
33.31,33616
33.315,33549
33.32,33463
33.325,33398
33.33,33270
33.335,33239
33.34,33216
33.345,33185
33.35,33069
33.355,33044
33.36,32950
33.365,32862
33.37,32864
33.375,32820
33.38,32729
33.385,32691
33.39,32689
33.395,32637
33.4,32644
33.405,32551
33.41,32607
33.415,32534
33.42,32551
33.425,32466
33.43,32542
33.435,32503
33.44,32562
33.445,32416
33.45,32402
33.455,32487
33.46,32487
33.465,32385
33.47,32464
33.475,32474
33.48,32488
33.485,32439
33.49,32375
33.495,32358
33.5,32502
33.505,32439
33.51,32457
33.515,32408
33.52,32410
33.525,32409
33.53,32381
33.535,32403
33.54,32372
33.545,32395
33.55,32449
33.555,32408
33.56,32382
33.565,32467
33.57,32451
33.575,32404
33.58,32338
33.585,32447
33.59,32446
33.595,32376
33.6,32448
33.605,32365
33.61,32384
33.615,32376
33.62,32398
33.625,32385
33.63,32441
33.635,32375
33.64,32403
33.645,32387
33.65,32393
33.655,32354
33.66,32381
33.665,32432
33.67,32410
33.675,32337
33.68,32364
33.685,32341
33.69,32350
33.695,32352
33.7,32331
33.705,32391
33.71,32407
33.715,32379
33.72,32357
33.725,32380
33.73,32348
33.735,32415
33.74,32464
33.745,32286
33.75,32402
33.755,32396
33.76,32411
33.765,32405
33.77,32375
33.775,32445
33.78,32456
33.785,32493
33.79,32529
33.795,32552
33.8,32699
33.805,32624
33.81,32716
33.815,32753
33.82,32869
33.825,32982
33.83,33016
33.835,33085
33.84,33169
33.845,33342
33.85,33404
33.855,33559
33.86,33616
33.865,33721
33.87,33831
33.875,33857
33.88,34031
33.885,34005
33.89,34095
33.895,34133
33.9,34537
33.905,34458
33.91,34444
33.915,34353
33.92,34309
33.925,34244
33.93,34203
33.935,34041
33.94,33998
33.945,33991
33.95,33756
33.955,33629
33.96,33586
33.965,33516
33.97,33504
33.975,33393
33.98,33359
33.985,33246
33.99,33234
33.995,33221
34.0,33167
34.005,33205
34.01,33191
34.015,33226
34.02,33191
34.025,33200
34.03,33361
34.035,33357
34.04,33400
34.045,33547
34.05,33542
34.055,33575
34.06,33587
34.065,33676
34.07,33720
34.075,33747
34.08,33849
34.085,33861
34.09,33884
34.095,33858
34.1,33880
34.105,33955
34.11,33926
34.115,33893
34.12,33912
34.125,33881
34.13,33838
34.135,33813
34.14,33807
34.145,33746
34.15,33652
34.155,33602
34.16,33580
34.165,33470
34.17,33449
34.175,33374
34.18,33266
34.185,33160
34.19,33151
34.195,33117
34.2,33055
34.205,33041
34.21,32938
34.215,32881
34.22,32846
34.225,32769
34.23,32802
34.235,32678
34.24,32630
34.245,32608
34.25,32639
34.255,32547
34.26,32515
34.265,32541
34.27,32542
34.275,32467
34.28,32492
34.285,32429
34.29,32491
34.295,32392
34.3,32412
34.305,32398
34.31,32373
34.315,32398
34.32,32419
34.325,32361
34.33,32455
34.335,32392
34.34,32392
34.345,32349
34.35,32372
34.355,32404
34.36,32333
34.365,32343
34.37,32336
34.375,32317
34.38,32385
34.385,32331
34.39,32418
34.395,32312
34.4,32343
34.405,32355
34.41,32317
34.415,32274
34.42,32326
34.425,32347
34.43,32312
34.435,32355
34.44,32277
34.445,32353
34.45,32417
34.455,32375
34.46,32375
34.465,32325
34.47,32321
34.475,32375
34.48,32322
34.485,32356
34.49,32296
34.495,32344
34.5,32335
34.505,32248
34.51,32322
34.515,32346
34.52,32344
34.525,32336
34.53,32368
34.535,32319
34.54,32292
34.545,32352
34.55,32394
34.555,32305
34.56,32371
34.565,32309
34.57,32261
34.575,32282
34.58,32283
34.585,32355
34.59,32318
34.595,32295
34.6,32321
34.605,32369
34.61,32319
34.615,32300
34.62,32345
34.625,32311
34.63,32370
34.635,32401
34.64,32390
34.645,32389
